5.52263E+17,@ummayman90 #Islam is about forcing people to be Muslims. Even your perverted Imams know it. http://t.co/e8m3w6ODvQ,racism
5.52266E+17,@hananehs @haaretzcom As they see more and more of the vileness of Islam in action they will change their minds. http://t.co/nPOd1nWqZe,racism
5.52303E+17,@Religiolizer The problem is that the cathedral doesn&#39;t understand that he prophet Mohammed declared war on all humanity 1400 years ago.,racism
5.52305E+17,@ilhaam673 @B1236M Here is how #Islam inscribes the inferiority and abuse of women. http://t.co/wXassJMkTd,racism
5.52309E+17,,racism
5.52309E+17,"@klassydaisy ISIS follows what is in the Quran and the Hadiths and Sharia exactly, to the letter. #Islam",racism
5.5231E+17,"@LLiraqi Exactly. Read the Quran and the Hadiths and find out for yourself how hateful, bigoted, sexist, vile and inhuman #Islam is.",racism
5.52311E+17,@Nigzzzk There is no personal relationship with creator in Islam. Everything comes through a phony prophet and the only relationship is fear,racism
5.52312E+17,@klassydaisy You are lying. What does ISIS do that the prophet Mohammed did not do? There are over 100 Islamic terrorist groups. #Islam,racism
5.52313E+17,@Nigzzzk The command to fear Allah is all through the Quran. The ritual of groveling on the ground is one of fear. No personal relationship,racism
5.52314E+17,@Nigzzzk Do you grovel on the ground and fear other people that you have a personal relationship with?,racism
5.52331E+17,,racism
5.52332E+17,,racism
5.52336E+17,"Muslims claim that there is no racism in #Islam. But like everything else they claim, it is a lie. http://t.co/PiR6nd159a",racism
5.52346E+17,"Israeli spat upon, beaten by Muslims singing anti-Semitic songs in Berlin http://t.co/ursJ1GdnuK",racism
5.52349E+17,,racism
5.52352E+17,@pleeezing @warriorsialkot @akberc 1400 years ago the pedophile prophet declared war on all humanity. So all humanity should hate Islam.,racism
5.52352E+17,@NiceeNhess All of you Islamists repeat the same brain dead lines that someone else told you to say. I&#39;ve seen that one a thousand times.,racism
5.52353E+17,@_Elreda I guess your idea of a Muslim joke looks like this. #Islam http://t.co/2WVivYIkk5,racism
5.52487E+17,It hasn&#39;t been a good few weeks for #ISIS. A new front has opened up in #Sinjar and they&#39;re about to lose the battle for #Kobane.,racism
5.52525E+17,.@ORehaf Oh No.Do NOT go to Islamic Center where they beat you down mentally w/double speak &amp; convert you asap! @izrinhariri @VileIslam,racism
5.52525E+17,@yousufpoosuf @RKingLive2Dance @izrinhariri The only thing that stopped Muslim slaughter in historical past was military defeat.,racism
5.52526E+17,@yousufpoosuf @RKingLive2Dance @izrinhariri The reason why I have not been murdered is because I will kill any Muslim why tries.,racism
5.52527E+17,@yousufpoosuf @RKingLive2Dance @izrinhariri And most Muslims are actually better behaved than their religion leads them to be.,racism
5.52527E+17,@yousufpoosuf @RKingLive2Dance @izrinhariri But the fact that Islam is a declaration of war means that Islam will always produce terrorists.,racism
5.52528E+17,"There is no moderate Islam Islam is #Islam. #Sharia is Islam, no difference. @itsomar99 @VileIslam @BasimaFaysal http://t.co/DHdPB1nzBv",racism
5.52528E+17,And every Muslim is a slave of Allah the more religious or Islamic the more damage and danger there is.@VileIslam @ORehaf @izrinhariri,racism
5.5253E+17,@riwired @_Elreda I like that picture of Israel in the context of the Muslim world. A tiny spec they blame for all their own evil.,racism
5.52531E+17,"@riwired @GOP @VileIslam &#39;When the Muslim population in a region reaches a certain.. point, the agitation begins..&#39; http://t.co/8QZ4b5UvQ9",racism
5.52531E+17,@HillaryGuess @riwired @izrinhariri Who is justifying Christianity microbrain. I don&#39;t have a religion. Why are you hiding Islamic barbarity,racism
5.52532E+17,"@robert150254 @Ag_nostic @riwired @itsomar99 Mostly Old Testament, were its heroes attacked and slaughter every man, woman, child, animal",racism
5.52532E+17,"Look at all the land occupation in green, of Islamic domination. We are being duped. @jemfleming @GOP @VileIslam http://t.co/4BaFFzNmYd",racism
5.52533E+17,@HillaryGuess @riwired @izrinhariri Because Islam has over 100 operating terrorist groups and a mandate to conquer the world by violence.,racism
5.52533E+17,"@HillaryGuess @riwired @izrinhariri Again, look at this chart and tell me were you get the a few idea. http://t.co/QSTtdz57VJ",racism
5.52533E+17,@HillaryGuess @riwired @izrinhariri @AtharHKhan Islam attacked and conquered 2/3 of Christianity before there were any crusades.,racism
5.52534E+17,@HillaryGuess @riwired @izrinhariri @AtharHKhan Islam has exterminated all kinds of minorities in the ME Saudi used to be full of minorities,racism
5.52534E+17,@HillaryGuess @riwired @izrinhariri @AtharHKhan Turkey and Egypt used to be mostly Christian and the Muslims have mostly exterminated them.,racism
5.52534E+17,@HillaryGuess @riwired @izrinhariri @AtharHKhan Now you see ISIS following the Quran and Hadiths and prophet exactly in their genocide.,racism
5.52534E+17,@HillaryGuess @riwired @izrinhariri Why are you flapping your lips. None of this is related to the barbarity of Islam?,racism
5.52536E+17,".@HillaryGuess Most stupid comment. Hitler wasn&#39;t religious, that&#39;s a Muslim lie. Truth is Hitler admired Muslims @VileIslam @izrinhariri",racism
5.52536E+17,.@HillaryGuess That pleased Hitler. Grand Mufti provided Hitler w/ armies of Muslim soldiers from Europe. #Tszarnev @VileIslam @izrinhariri,racism
5.52553E+17,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan It&#39;s called execution or conversion at sword point. You&#39;re welcome.,racism
5.52554E+17,"@yousufpoosuf @RKingLive2Dance @izrinhariri No, the quotes mean exactly what they say. But most people are naturally less hateful than Islam",racism
5.52555E+17,@yousufpoosuf @RKingLive2Dance @izrinhariri Inciting hatred is central to Islam in order to promote imperialism. http://t.co/kisCI219au,racism
5.52555E+17,"@yousufpoosuf @RKingLive2Dance @izrinhariri But congratulations, you do get to put an X on the bullshit bing card. http://t.co/EYvQeNntHH",racism
5.52557E+17,@ilhaam673 Just because I have no religion does&#39;t mean that I don&#39;t want to stop Islam from murdering. http://t.co/9KTe08yrfk,racism
5.52558E+17,@ilhaam673 You don&#39;t need a perverted religion to feel compassion for humanity. http://t.co/T9Knt5tQmP,racism
5.52558E+17,@B1236M @riwired @ilhaam673 @BasimaFaysal Look at the size of Israel. And yet Muslims are slavering to destroy it. http://t.co/v8eV7D61eA,racism
5.52559E+17,@ibnHlophe @eeviewonders @CTFleaMarkets Jews used to live on 40% of the Arabian Penninsula. Muslims have virtually exterminated them.,racism
5.52559E+17,@ibnHlophe @eeviewonders @CTFleaMarkets The Hadith about the Arabian Penninsula is why Muslims will not rest till they destroy Israel.,racism
5.52559E+17,@ibnHlophe @eeviewonders @CTFleaMarkets That Hadith is specific to AP. Many others are specific to war on non believers everywhere.,racism
5.5256E+17,@ibnHlophe @eeviewonders @CTFleaMarkets 120 million Africans murdered by Islam http://t.co/UYbGO0VcG7,racism
5.52567E+17,"@ibnHlophe @eeviewonders @CTFleaMarkets Yes, it&#39;s murder for a fraudulent god. If every religion used your excuse mankind would be dead.",racism
5.52568E+17,"@ibnHlophe @eeviewonders @CTFleaMarkets You don&#39;t guarantee them protection, you guarantee them third class citizenship and extortion.",racism
5.52568E+17,@ibnHlophe @eeviewonders @CTFleaMarkets And for people who are not people of the book you guarantee them death or slavery.,racism
5.52568E+17,@ibnHlophe @eeviewonders @CTFleaMarkets We don&#39;t want to teach you. We want to stop your Taquiyya lying about it.,racism
5.52569E+17,@ibnHlophe @eeviewonders @CTFleaMarkets Thanks for admitting that you are murderers. And check your map. http://t.co/TheArY220E,racism
5.52569E+17,"@ibnHlophe @eeviewonders @CTFleaMarkets Actually, it&#39;s Islam that has to be destroyed for it&#39;s crimes against humanity.",racism
5.52569E+17,@ibnHlophe @eeviewonders @CTFleaMarkets Your prophet started exterminating Jews from the very beginning. Like the destruction of Khybar.,racism
5.5257E+17,"@ibnHlophe @eeviewonders @CTFleaMarkets Your text is a fraud brought by a pedophile, slave trader, rapist, murderer, bigot, sexist, robber.",racism
5.52579E+17,@tariqahmadbt The idiots don&#39;t understand that the prophet of Islam declared war on all humanity 1400 years ago. http://t.co/fHElksY54r,racism
5.52579E+17,@Muhammad1988x The real piss drinkers are the Muslims. Here is the proof. http://t.co/eD031qpTR9,racism
5.52599E+17,"@LLiraqi I guess if you call murder, rape, slavery, hatred, bigotry and sexism beautiful, then it is beautiful.",racism
5.52603E+17,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan Only because there were too many Hindus to exterminate before the British...,racism
5.52603E+17,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan ...unseated the Muslims in power. Now the Muslims are not in power either.,racism
5.52603E+17,"@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan Before the British showed up, the Muslims murdered 80 million Hindus.",racism
5.52603E+17,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan And today there is still not peace between them because of the Muslims.,racism
5.52604E+17,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan The only reason there is peace is because the Hindus are in power.,racism
5.52604E+17,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan Next door in Pakistan the Muslims still murder Christians and Hindus regularly,racism
5.52604E+17,"@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan They claim, oh you insulted our religion and kill them.",racism
5.52605E+17,@IftikharAwan Really? What are they doing that your prophet did not also do? http://t.co/FAsAWDISlH,racism
5.52606E+17,"@yousufpoosuf @HillaryGuess Muslims are fighting Jews, Hindus, Buddhists, Christians, atheists and animists somewhere in the world.",racism
5.52606E+17,@yousufpoosuf @HillaryGuess Islam has bloody borders everywhere and cannot get along with anyone.,racism
5.52608E+17,"@RichardDawkins @AbuelitoSerge Really, Muslims understand this. They just want to be able to use the name racism to shut us up.",racism
5.52608E+17,@RichardDawkins @AbuelitoSerge Same goes for the term Islamophobia. It makes as much sense as Naziphobia.,racism
5.52621E+17,@P_Valerianus @CTFleaMarkets @ibnHlophe @eeviewonders We could deal with the violent fanatics if the texts of Islam weren&#39;t producing more.,racism
5.52691E+17,@ibnHlophe @eeviewonders @sibanda_tapson @CTFleaMarkets Children grow out of their fairy tales. Muslims never grow out of theirs.,racism
5.52692E+17,@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets All of the land the Muslims have they colonialized.,racism
5.52692E+17,@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets There&#39;s a huge lie. They colonialized everything they have at sword point.,racism
5.52693E+17,@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets I guess it&#39;s time for you to learn about racism in Islam. http://t.co/2fcMyuE3Eu,racism
5.52702E+17,@Pray_4_Life @Pontifex People who call being against Islam racist know that Islam is not race but want to intimidate others into shutting up,racism
5.52703E+17,"@hu_4u The prophet Mohammed was a terrorist, and he knew Islam.",racism
5.52704E+17,@ameerahusman Islam is for liars. http://t.co/5FqRv7WdUu,racism
5.52705E+17,"Under Love Jihad, Muslims lure young Hindu girls &amp; then force them to convert to Islam. Romeos then go 4 their next prey #SecularConversions",racism
5.52709E+17,@nura_skippor @ameerahusman Islam is 1000 years of contributing nothing to mankind but murder and hatred.,racism
5.5271E+17,,racism
5.52711E+17,@CompoundMixture @CruisingBye @SuperiorMenArmy Are you delusional? Islam is one of the most violent and barbaric. http://t.co/3uh4RhYbs1,racism
5.52712E+17,,racism
5.52712E+17,"@rbassilian @ProudPatriot101 @Protoshiv the question is, is there hope for a peacful coexisting islam. No. The answer is no.",racism
5.52712E+17,,racism
5.52714E+17,@hu_4u I read the Quran and the Hadiths. Disgusting and inhuman.,racism
5.52715E+17,@hu_4u Why would I read lies about what Islam is when I can see what it is in the Quran and Hadiths?,racism
5.52832E+17,"Muslim terrorists murder 12 people in Paris. 22,000 terrorist attacks since 9/11. It&#39;s not an aberration, it&#39;s the real #Islam",racism
5.52833E+17,"@TheKnowledge @NomCookiesNom Muslims are not a race, idiot, they are a cult of murder and terrorism. http://t.co/4wKPDIkzm8",racism
5.52835E+17,@NomCookiesNom Why is it that no other religions have statistics that are even close in the production of terrorism.,racism
5.52852E+17,@DiversityRUs Islam is a cult of murder that declared war on all of humanity 1400 years ago. Here is proof. http://t.co/JH80InPaNz,racism
5.52853E+17,@J_Eddine @DiversityRUs Bad logic. If all Muslims did what their books of hatred and murder tell them they would all be dead.,racism
5.52853E+17,@J_Eddine @DiversityRUs 1/3 of all Muslims believe that people who want to leave the religion should be murdered. http://t.co/mBTflxQk22,racism
5.52854E+17,@DiversityRUs For the last 1000 years Islam has contributed nothing to mankind but murder. http://t.co/h8a8JKfUDo,racism
5.52855E+17,Since 1/3 of all #Islam believes that people who leave the religion should be murdered where are the moderate Muslims http://t.co/E3OtqTbo7D,racism
5.52856E+17,Notice 2/3 Muslims want Sharia and Sharia says that apostates must be killed. But only 1/3 support that directly. http://t.co/2GS6nNTRVj,racism
5.52857E+17,Notice how the news media avoids pointing out that the murderers of the 12 French are followers of the death cult of #Islam.,racism
5.52857E+17,@DiversityRUs The US attacks terrorists and dictators. Your religion opposes freedom and democracy. http://t.co/EQhYQleABG,racism
5.52862E+17,"@ibnHlophe @sibanda_tapson @CTFleaMarkets Okay, we understand that you and your religion are terrorists. Don&#39;t @ me any more.",racism
5.52864E+17,"Children in Pakistan, journalists in Paris, shoppers in Australia, Ezidis in Iraq. It all comes from the death cult of #Islam.",racism
5.52872E+17,"@RomeroScott Not gunmen, Muslim terrorists.",racism
5.52873E+17,@AnnaMainwaring1 Your sadness is exactly what the terrorists want.,racism
5.52873E+17,@ldstarr18 @AC360 Islam is worse than the Nazi party ever was.,racism
5.52885E+17,@ldstarr18 @AC360 You are a liar trying to shut people up using the term #racist. Islam is not a race and you know it. It is a death cult.,racism
5.52886E+17,@Damhan97 @niall_cullen @AC360 Having more children is what their prophet Mohammed told them to do. Reproductive imperialism.,racism
5.52887E+17,@niall_cullen @Damhan97 @AC360 How can they be sound when 1/3 of them think people leaving Islam should be murdered? http://t.co/HQCuP3Qdke,racism
5.52887E+17,@Damhan97 @niall_cullen @AC360 A small percentage? The majority are radicals. http://t.co/UVNjYoz2rM,racism
5.52888E+17,@ldstarr18 @AC360 When does freedom of speech not insult someone. Why should a hate filled religion be excluded? http://t.co/srvMUIMFBC,racism
5.52889E+17,"@ldstarr18 @AC360 But there are many ideologies, and Islam declared war on the human race 1400 years ago. http://t.co/ntOJwO4Lnt",racism
5.52924E+17,&#39;Charlie Hebdo&#39; editor killed in Paris terror attack built career on defiance http://t.co/zE8yO2E0W1,racism
5.52927E+17,Will any of the media talking heads ever broach the subject that #Islam is incompatible with free speech and democracy? Are they PC cowards?,racism
5.52927E+17,Via @nprnews: 12 Dead In Shooting At Satirical Publication&#39;s Office In Paris http://t.co/n5HZpux8R5 They have proven Prophet Muhammad EVIL,racism
5.52936E+17,@StrangerOnFire @Raqqa_Sl It worked out perfectly. When the Muslims invaded Europe in 8th cent only military defeat stopped them.,racism
5.52945E+17,@StrangerOnFire @onzelfzuchtig @Raqqa_Sl Pacificim is no solution. The Hindus tried that and the Muslims slaughter them for 800 years.,racism
5.52945E+17,"@StrangerOnFire @onzelfzuchtig @Raqqa_Sl Until we fight the war on Islam in earnest, we will never know where it gets us.",racism
5.53005E+17,You say Islam is a religion. I say it is a cult. Islam&#39;s activities match the description of crime mafia. You must bust it. #CharlieHebdo,racism
5.53006E+17,@unteenable 1/3 of the religion is ready to murder apostates. There are no moderate Muslims http://t.co/rHENXNvhbO,racism
5.53007E+17,"@RiosJose559 No, Islam declared war on all humanity 1400 years ago.",racism
5.53007E+17,"In the wake of the #ParisShooting it pisses me off to hear politicians, celebrities &amp; the like,trying to lessen Islam&#39;s role in the killings",racism
5.53008E+17,Islam according to ex-muslim: Not me &#10;This guy: PakistaniGuyDontHugMeMySuicideJacketMigh tGoOff &#10;And I think t... http://t.co/9FednoKfbq,racism
5.53008E+17,@ziallrh @riotboyafi The prophet Mohammed also had people murdered that spoke against him.,racism
5.53009E+17,@RiosJose559 What you said was incoherent. But here is the proof that Islam declared war on all humanity. http://t.co/L4QpzH226Y,racism
5.5301E+17,@anjemchoudary You have no say on what freedom of expression extends to. Everyone should be insulting the phony pedophile prophet.,racism
5.53011E+17,@anjemchoudary Nobody cares what his honor means to you fools. We have no obligation to honor the slave trader and caravan robber.,racism
5.53011E+17,@anjemchoudary We could care less how much you love the fraud. We have the right to think of him any way we want and express that.,racism
5.53012E+17,"@MalickBee Already did. Found out that Islam is a vile, bigoted, hateful, murdering, sexist, slavery supporting cult.",racism
5.53015E+17,"@LUVSHINECAFE @bradybaggett When religious war, jihad, is a cornerstone of the religion there is no possibility for reform.",racism
5.53016E+17,@AnonHeel Political satire always pisses off someone. Why should the religion of hatred and murder be excluded.,racism
5.53017E+17,@LUVSHINECAFE @bradybaggett We need to outlaw Islam outright.,racism
5.53018E+17,@azmoderate @JoeWSJ You are talking bullshit. The information is clear that the majority of Muslims are not moderate. http://t.co/whdlCI8aXZ,racism
5.5302E+17,"@azmoderate @JoeWSJ Again, you talk like an idiot. I have no religion and what you say changes nothing about Muslims being extremists.",racism
5.53022E+17,EDITORIAL: Murderous soul of radical Islam has attacked the foundation of Western civilization http://t.co/vbu2idLCCt http://t.co/8tj8eNK0mD,racism
5.53023E+17,"@SafeensS The nuns are wearing the chosen robs of the clergy, not what every woman is required to wear by the sexist religion.",racism
5.53025E+17,"@SafeensS The woman wearing the bikini can wear it or she can cover everything, her choice. If she makes that choice in Islam she is beaten",racism
5.53028E+17,@KhaledHamaki That is one of the pieces of lying propaganda that Muslims try to fool westerners with. Here is story. http://t.co/US4H4dOaEe,racism
5.53028E+17,,racism
5.53029E+17,France is on the verge of major cultural backlash against even moderate Islam. The tension has built for decades. The line has been crossed,racism
5.53057E+17,"@bradybaggett @LUVSHINECAFE Take a poll and see if 1/3 of Christians think gays should be killed. If they do, Christianity should be banned",racism
5.53062E+17,"@bradybaggett @LUVSHINECAFE If you like it or not, Islam declared war on all humanity in the Quran 1400 years ago.",racism
5.53073E+17,"@ohSAMah Like all such writers, they blab on endlessly as experts without ever having read the Quran or Hadiths.",racism
5.53076E+17,@AceofSpadesHQ Same MSM that insists Islam has no connection w/terror censors cartoons cuz they fear being murdered. SMH. @CNN @instapundit,racism
5.53078E+17,All religions are not the same. Islam is more violent than other religions.,racism
5.5308E+17,It&#39;s unbelievable the way that journalists fall all over themselves to make excuses for the barbarity of Islam. Not one has read the Quran.,racism
5.5308E+17,@kewldevzzo Islam is full of incitements to murder unbelievers. What are you talking about?,racism
5.53082E+17,"@kewldevzzo Yes, according to Islam, Muslims are encouraged to kill you. I&#39;m not a Muslim and I have no issues with Hindus.",racism
5.53207E+17,"@kewldevzzo Yes, the Quran tells Muslims to murder people of other religions. http://t.co/EExrTV2BJx",racism
5.53208E+17,"@AalawOfficial According to your own canon, your prophet is a pedophile, murderer, rapist, caravan robber, slave trader, sexist and bigot.",racism
5.53209E+17,Twisted Logic in the world of Islam http://t.co/6nALv2HPc3,racism
5.5321E+17,@deafgirl1 Islam cannot forbid anything. It is a sick cult with no power under the law.,racism
5.53229E+17,@ameedjadallah I read the entire Quran. Islam is what is wrong.,racism
5.53267E+17,@AAQ270 @izrinhariri @TheKnowledge A. He wasn&#39;t a prophet. B. There has been no peace for 1400 years.,racism
5.53358E+17,,racism
5.53359E+17,@SevilZadeh What does ISIS do that the prophet Mohammed did not also do?,racism
5.5336E+17,@KhaledHamaki This is a more complete picture of the bigotry of Islam than your selective lie. http://t.co/raGDag6tmL,racism
5.53361E+17,"@SevilZadeh Mohammed led 17 major military expeditions. Most offensive. He raped, robbed, murdered, lied, slaved, and was a pedophile.",racism
5.534E+17,@SevilZadeh Karen Armstrong was interested in writing a hero worship book that would sell with Muslims. Very narrow picture.,racism
5.53401E+17,@KhaledHamaki I don&#39;t care. It&#39;s none of Mohammed&#39;s business what religion someone wants to be.,racism
5.53402E+17,@IftikharAwan You choose your religion and Islam is clearly barbaric and inhuman. It has zero to do with god.,racism
5.53402E+17,"@IftikharAwan One must imagine god being insulted by having such a hateful, war mongering, decisive, bigoted, sexist religion calling him.",racism
5.53402E+17,@IftikharAwan The Muslims relationship to god is fear. He is told to fear Allah again and again in the Quran.,racism
5.53403E+17,@IftikharAwan Why does it not occur to you that only an idiot would imagine a god who wants to be feared.,racism
5.53403E+17,"@kewldevzzo I don&#39;t follow any god. But if one were to imagine Satan inventing a religion, it would be like Islam.",racism
5.53404E+17,@IftikharAwan Did your prophet behead people like ISIS - yes. Did he enslave people like ISIS - yes. Did he murder people like ISIS - yes.,racism
5.53404E+17,@IftikharAwan Did your prophet rape slaves like ISIS - yes. Did your prophet tell women to cover up and stay home like ISIS - yes. #Islam,racism
5.53405E+17,@IftikharAwan Did your prophet murder apostates - yes. Did your prophet rob caravans and commit genocide - yes.,racism
5.53405E+17,@IftikharAwan Looks to me like Baghdadi is a carbon copy of Mohammed without the prophecies. #Islam,racism
